Month,Node,Strain,Score,NumNT,NumAA,NumTopKAA,DiversityScore,Infections,NumRecombsDetectedByMonth,EarliestSampleMonth,RecombEarliestDesc,UShERClusterSize,LogScore,LogSize,AverageCirculatingByLineageFitness,AverageCirculatingBySampleFitness,MaxCirculatingByLineageFitness,StdDevCirculatingLineageFitness,RecombFitnessNormBySampleAvgCirc,RecombFitnessNormalizedByMedian,UpperPercentileFitnessByLineage,DonorStrain,DonorID,DonorFitness,AcceptorStrain,AcceptorID,AcceptorFitness,RecombFitnessNormalizedByMaxParents,RecombFitnessNormalizedByAvgParents,DonorFitnessNormalizedByAverageByLineage,AcceptorFitnessNormalizedByAverageByLineage,ParentsHD
2022-09,node_2156341,BA.5.1.10,0.7551857,76,58,6,102.288,25713990,75,2022-12,Italy/LOM_80141592SAC/2022|EPI_ISL_16158649|2022-12-12,8,2.824560329999999,2.0794415416798357,19.62542208588957,14.427331352903995,25.14255578280895,1.3692233537860727,1.1681670678803668,0.8616854492024227,14.427331352903995,node_2156340,BA.5.1.10,0.7323387,node_1663545,BQ.1.1,0.77253693,0.9775399345633871,0.9865568963790294,1.102360612468335,1.2658090737766312,10
2022-10,node_2156342,BA.5.1.10,0.75518566,79,60,6,110.021,14721332,64,2022-12,Italy/LOM_80141592SAC/2022|EPI_ISL_16158649|2022-12-12,6,2.824560329999999,1.791759469228055,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.0886568147073625,0.8061210919746948,15.481034184671575,node_1609460,BE.1.1.1,0.75518566,node_2156340,BA.5.1.10,0.7323387,1.0,1.0289828906212346,1.0886568147073625,1.0273294171921796,12
2023-02,node_1294290,XBB.1.5_17124,0.8323338,93,67,10,112.148,10270797,28,2023-02,Ireland/D-FAW32276_26/2023|EPI_ISL_16998377|2023-02-12,5,3.1913583349999994,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,1.1045744955132304,0.8432852084097092,22.018833297437503,node_1201964,XBB.1.5_17124,0.8323338,node_1628238,BQ.1.12,0.7503221,1.0,1.1274101833282253,1.143471320689036,0.8160186889761567,53
2023-01,node_1416549,CH.1.1,0.7971515,98,73,4,119.41,17219669,28,2023-01,England/PHEP-YYGE7OC/2023|OY328676.1|2023-01-23,15,3.043360062999999,2.70805020110221,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.0633459694167964,0.7857473585796797,19.726039233989578,node_1410409,CH.1.1,0.7971515,node_1416548,CH.1.1,0.7971515,1.0,1.0038721268974249,1.0549023343026884,1.0635865467526744,11
2023-02,node_1666043,BQ.1.1,0.7775426,82,62,6,112.148,10270797,28,2023-03,Greece/NPHO-4953/2023|EPI_ISL_17667970|2023-03-05,6,2.9566075209999987,1.791759469228055,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,0.873462024788259,0.6668428508928134,22.018833297437503,node_1546136,BA.2,0.5794594,node_1666042,BQ.1.1,0.7775425,1.000000128610333,1.3235705382750107,0.4320792985507731,0.8877778598393322,21
2023-02,node_1294973,XBB.1.5.77,0.8323338,98,67,11,112.148,10270797,28,2023-03,USA/MI-UM-L363361182/2023|EPI_ISL_17639927|2023-03-15,5,3.226941299999999,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,1.144586176616371,0.8738320470113077,22.018833297437503,node_1187373,XBB.1,0.75425863,node_1294519,XBB.1.5.77,0.8323338,1.0,1.0470640533296098,1.096922853537062,1.089354429073578,13
2023-02,node_1417089,CH.1.1.19,0.7971515,94,70,4,112.148,10270797,28,2023-03,Denmark/DCGC-646156/2023|OY791872.1|2023-03-08,5,3.0976740599999983,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,1.0057926266289527,0.7678703864782347,22.018833297437503,node_1417085,CH.1.1.19,0.7971515,node_1350990,BA.2.3.11,0.5794594,1.0,1.448577060503196,1.0057926266289527,0.382870295148323,37
2022-12,node_1684454,BQ.1.1.35,0.77820253,82,62,6,121.724,12388536,37,2022-12,England/LSPA-32611D15/2022|OX392298.1|2022-12-05,72,3.0336211976999987,4.276666119016055,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.1333806337368282,0.8241053573388396,18.327750279320902,node_1715536,BQ.1.1.31,0.7739429,node_1684453,BQ.1.1.35,0.77820253,1.0,1.0227846715201894,1.082863452829498,1.1334009580405973,9
2022-12,node_1082770,XBB.1.9,0.75425875,93,67,10,121.724,12388536,37,2022-12,Russia/SPE-RII-5495S/2022|EPI_ISL_16275258|2022-12-10,9,3.2070393999999998,2.1972245773362196,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.3480014390489024,0.9801607461369559,18.327750279320902,node_1082702,XBB.1,0.75425875,node_1684572,BQ.1.1.35,0.77820253,0.9692319427437482,1.122030569013961,1.297374283498809,1.105414867305744,52
2022-10,node_1461036,BA.2,0.7821102,84,63,3,110.021,14721332,64,2022-11,Israel/ICH-741191401/2022|EPI_ISL_15920464|2022-11-12,47,2.936381459999999,3.8501476017100584,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.2174588617353153,0.9014955436807262,15.481034184671575,node_1460834,BA.2,0.7821102,node_1461028,BA.2,0.7703966,1.0,1.105166928188152,1.1309931338789216,1.0722194861933394,15
2022-08,node_1377968,BA.2.75,0.70643157,78,61,2,95.1368,29650733,83,2022-10,India/KA-20488_S117_R1_001/2022|EPI_ISL_15973612|2022-10-08,404,2.842677569999999,6.0014148779611505,18.339765584415584,13.919491628499928,23.70943807782571,1.1438011504562444,1.2329225854669266,0.934087113562571,13.919491628499928,node_1508763,BA.2.12.1,0.5068585,node_1377832,BA.2.75,0.70643157,1.0,1.44528416942256,0.399064630782751,1.3070670927239432,40
2022-10,node_1189839,XBB.1,0.75425875,84,61,11,110.021,14721332,64,2022-11,SouthAfrica/SU-NHLS_6132/2022|EPI_ISL_15850260|2022-11-07,70,3.1452953599999995,4.248495242049359,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.5003219017850236,1.1109480172643746,15.481034184671575,node_1947771,BA.5.2,0.75536406,node_1033628,XBB.1,0.75425875,0.9985367188372716,1.180150209454797,1.1030862425330452,1.4395085725424672,33
2022-06,node_2065978,BA.5.2,0.7261372,74,56,6,100.291,16213566,81,2022-06,India/MH-RFIP14365/2022|EPI_ISL_15421954|2022-06-29,492,2.7133003999999996,6.198478716492308,15.39401674796748,11.683548391508799,18.57295013146526,2.146793978142086,1.2906147665818306,0.9844462486717318,11.683548391508799,node_1376487,BA.2.75,0.6872067,node_2065977,BA.5.2,0.7191659,1.009693590866864,1.0553682212553104,1.2118082530724201,1.2340011631836527,27
2023-01,node_1413595,GP.2,0.7966386,113,84,4,119.41,17219669,28,2023-03,Turkey/HSGM-AA00068/2023|EPI_ISL_18228579|2023-03-01,6,3.019825759999999,1.791759469228055,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.0386130408411265,0.7674712435078078,19.726039233989578,node_1433043,XBF.10,0.78105855,node_1413593,GP.2,0.7966386,1.0,0.893478226559888,1.2173415679607758,1.1075344278204384,49
2023-02,node_1698705,DN.1.1.4,0.7772205,85,64,6,112.148,10270797,28,2023-02,England/BRBR-326EC42D/2023|OX450006.1|2023-02-28,6,3.042303787899999,1.791759469228055,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,0.9516153611652923,0.7265088605846254,22.018833297437503,node_1546136,BA.2,0.5794594,node_1698689,DN.1.1.4,0.7772205,1.0,1.360138931441319,0.4320792985507731,0.9672121108302962,25
2022-09,node_1461027,BA.2,0.77220243,78,58,4,102.288,25713990,75,2022-11,Israel/SMC-7109025/2022|EPI_ISL_15830617|2022-11-11,98,2.845255859999999,4.584967478670572,19.62542208588957,14.427331352903995,25.14255578280895,1.3692233537860727,1.1925948050923172,0.8797042979538016,14.427331352903995,node_1461023,BA.2,0.7769711,node_1461218,BA.2,0.7503222,0.9938624872919983,1.1025548069993336,1.1151148250818175,1.0482149205623605,19
2022-10,node_1190529,XBB.1,0.75425875,90,67,11,110.021,14721332,64,2022-08,Kazakhstan/12875/2022|EPI_ISL_18161780|2022-08-16,30,3.091442659999999,3.4011973816621555,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.4216625353080639,1.052702871923977,15.481034184671575,node_1249874,XBB.1.5.11,0.8323338,node_1189975,XBB.1,0.7419766,0.9061974294447732,0.9783101790086356,1.5554527025047278,1.3509108738176536,14
2022-10,node_1715535,BQ.1.1.31,0.7739429,80,61,6,110.021,14721332,64,2022-10,England/QEUH-325D18D5/2022|OX366991.1|2022-10-22,101,2.987877886699999,4.61512051684126,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.2817959916723731,0.949135458058445,15.481034184671575,node_1042998,XBB.1.16,0.8705821,node_1715531,BQ.1.1.31,0.7739429,0.8889947312263828,0.7915104714852487,1.957041499722299,1.2818189774287272,61
2023-01,node_1460963,BA.2,0.7821101,85,60,3,119.41,17219669,28,2023-01,USA/WA-CDC-UW23010659810/2023|OQ271690.1|2023-01-06,18,2.8635016349999987,2.8903717578961645,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.888306963169897,0.6564042842062972,19.726039233989578,node_1430985,XBF,0.7821101,node_1820382,BF.7.5,0.7323387,1.0,0.9246999556088676,1.0695817973988688,0.8517051190366192,45
2022-10,node_1392554,BN.1.3,0.7525753,90,66,3,110.021,14721332,64,2022-10,Malaysia/IMR_OS7351/2022|EPI_ISL_16098768|2022-10-12,68,2.922170649999999,4.219507705176107,21.04086282051282,15.481034184671575,27.561521735841218,2.038805325710437,1.2002801360701563,0.8887751593457839,15.481034184671575,node_1389201,BN.1.3.6,0.7525753,node_1388773,BN.1.3.6,0.7374153,1.0,1.0434583227255183,1.2052808330649836,1.0953000524945253,10
2022-11,node_1035922,XBB.1,0.75425863,91,65,11,116.172,12795215,46,2023-01,USA/NY-CDC-LC0980491/2023|OQ263756.1|2023-01-01,20,3.120560059999999,2.995732273553991,23.480768027210885,17.16184208067388,30.615009710163577,2.422603375272082,1.3203166898063563,0.9255587495429105,17.16184208067388,node_2227240,BA.2,0.5794594,node_1035797,XBB.1,0.75425875,0.9999998409034035,1.4426965096055038,0.510029028805507,1.3203166898063563,30
2022-06,node_1508762,BA.2.12.1,0.5068585,53,38,2,100.291,16213566,81,2022-06,Germany/BY-RKI-I-901194/2022|EPI_ISL_13934955|2022-06-14,710,1.6830422400000002,6.565264970035361,15.39401674796748,11.683548391508799,18.57295013146526,2.146793978142086,0.46063952103294264,0.3513634433858552,11.683548391508799,node_1509020,BA.2.12.1,0.5068586,node_1508761,BA.2.12.1,0.56066924,0.9040240909239109,0.8545695737803837,0.46769148435747354,0.6103705837669473,13
2022-08,node_2156340,BA.5.1.10,0.7323387,75,56,5,95.1368,29650733,83,2022-12,Italy/LOM_80141592SAC/2022|EPI_ISL_16158649|2022-12-12,18,2.766578309999999,2.8903717578961645,18.339765584415584,13.919491628499928,23.70943807782571,1.1438011504562444,1.1425792156020578,0.8656411473832495,13.919491628499928,node_2156326,BA.5.1.10,0.69174844,node_1749348,BA.5.3,0.75518566,0.9697465653677799,1.074584422345311,0.9272619887840632,1.1992888746806172,12
2023-01,node_1286841,XBB.1.5_17124,0.8323338,90,65,11,119.41,17219669,28,2023-02,Germany/BY-RKI-I-1104644/2023|EPI_ISL_16940080|2023-02-02,6,3.193740299999999,1.791759469228055,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.235901605322126,0.913255374804176,19.726039233989578,node_1035869,XBB.1,0.75425875,node_1280030,XBB.1.5_17124,0.8323338,1.0,1.037053391399921,1.1675148249638154,1.2159721113332238,14
2022-12,node_1310133,XBB,0.8072685,89,64,9,121.724,12388536,37,2023-01,USA/TX-HMH-122865/2023|EPI_ISL_16599747|2023-01-06,10,3.1457282299999987,2.302585092994046,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.2678365070361926,0.9218711054144393,18.327750279320902,node_1692363,BQ.1.1,0.77253693,node_1310131,XBB,0.8072685,1.0,1.0991635393312758,1.018295458226917,1.2886160461476484,23
2022-09,node_1713884,BQ.1.1,0.77253693,77,59,6,102.288,25713990,75,2022-09,USA/CA-CDPH-7000019317/2022|OQ641146.1|2022-09-30,318,2.9428033299999985,5.762051382780177,19.62542208588957,14.427331352903995,25.14255578280895,1.3692233537860727,1.3147925700046987,0.9698421205694627,14.427331352903995,node_1600322,BE.1.1,0.69174844,node_1635015,BQ.1,0.77253693,1.0,1.1648539482495917,0.9426450632375075,1.3147925700046987,10
2022-06,node_2065977,BA.5.2,0.7191659,71,53,6,100.291,16213566,81,2022-06,India/MH-RFIP14365/2022|EPI_ISL_15421954|2022-06-29,493,2.668443599999999,6.20050917404269,15.39401674796748,11.683548391508799,18.57295013146526,2.146793978142086,1.2340011631836527,0.9412629139290702,11.683548391508799,node_1461036,BA.2,0.7821102,node_2065976,BA.5.2,0.69174844,0.9195199090869803,0.8975155262483835,1.6131676461111326,1.1366480999000361,34
2023-02,node_1392143,DS.2,0.7531703,99,73,3,112.148,10270797,28,2023-02,Germany/RP-RKI-I-1118893/2023|EPI_ISL_17253690|2023-02-26,5,2.997748264299999,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,0.9101463376247314,0.694849416788849,22.018833297437503,node_1389214,BN.1.3.6,0.7525754,node_1392139,DS.2,0.7531703,1.0,1.023902230150148,0.8674470528319667,0.9103522542195768,20
2023-01,node_1626349,BQ.1,0.75483584,82,65,6,119.41,17219669,28,2023-02,Slovenia/5856/2023|EPI_ISL_17246924|2023-02-06,6,2.814897350099999,1.791759469228055,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.8461639013011295,0.6252631499957583,19.726039233989578,node_1046283,XBB.1.16,0.8705821,node_1626347,BQ.1,0.7503222,0.8670472779075058,0.7104669865428671,1.5355896847608124,0.8464038978504324,68
2023-01,node_1960550,DB.1,0.77253693,84,56,7,119.41,17219669,28,2023-02,Belgium/Aalst-OLVZ-899117401/2023|EPI_ISL_17310296|2023-02-09,6,2.904371239999999,1.791759469228055,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.9253638092681027,0.6837870173678556,19.726039233989578,node_1365291,BA.2.3.20,0.74067324,node_1960547,DB.1,0.77253693,1.0,0.975476605507389,0.9567244428684538,0.9405303022348992,40
2023-01,node_1424977,DV.6,0.7987751,98,72,4,119.41,17219669,28,2023-01,Wales/PHWC-PKMDKX/2023|OY518736.1|2023-01-03,9,3.143234359999999,2.1972245773362196,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.1750313270056343,0.8682759779015616,19.726039233989578,node_1440970,BA.2.75.2,0.7259939,node_1424468,CH.1.1.1,0.7987751,1.0,1.1821723253763867,0.8128875267562676,1.1750313270056343,23
2022-12,node_1849093,BA.5.2.1,0.7739652,78,59,11,121.724,12388536,37,2023-02,Luxembourg/LNS5886118/2023|EPI_ISL_16912768|2023-02-04,8,2.9768899699999984,2.0794415416798357,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.07087240712688,0.7786542856567994,18.327750279320902,node_1332514,BA.2.10.1,0.7129898,node_1849092,BA.5.2.1,0.7727562,1.001564529666666,1.1291601780792635,0.8371468130704681,1.0596122613568058,22
2022-12,node_1412912,CH.1.1.9,0.7971515,96,73,4,121.724,12388536,37,2023-01,England/PHEC-YYEBH79/2023|OX611265.1|2023-01-31,10,3.089741908099998,2.302585092994046,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.198805432581744,0.8716771312213203,18.327750279320902,node_1410409,CH.1.1,0.7971515,node_1412911,CH.1.1.9,0.7971515,1.0,1.0270510554626107,1.1353845680645678,1.1990766570237428,10
2022-12,node_1633477,BQ.1.24,0.77444965,76,58,6,121.724,12388536,37,2022-12,SouthKorea/KDCA195184/2022|EPI_ISL_16578540|2022-12-29,10,2.9526287899999986,2.302585092994046,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.0452044059128813,0.7599905316777917,18.327750279320902,node_1633455,BQ.1.24,0.77444965,node_1392401,BN.1.3.4,0.7654408,1.0,0.9779142402942639,1.054835478305477,1.0827842900667866,51
2023-02,node_1849095,BA.5.2.1,0.77971923,82,61,12,112.148,10270797,28,2023-02,Luxembourg/LNS5886118/2023|EPI_ISL_16912768|2023-02-04,5,3.003165572999999,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,0.9150902605853869,0.6986238449701739,22.018833297437503,node_1474639,BA.2.12.1,0.69804245,node_1849094,BA.5.2.1,0.77971923,1.0,1.1983788521974907,0.5758130447129737,0.9514005887842595,25
2023-01,node_1670124,BQ.1.1,0.77240145,83,61,6,119.41,17219669,28,2023-02,USA/UT-UPHL-230217339161/2023|OQ508342.1|2023-02-10,5,2.9325202769999983,1.6094379124341003,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.9517819881332739,0.7033084288922522,19.726039233989578,node_1034840,XBB.1,0.83259875,node_1670123,BQ.1.1,0.77240145,0.9276995071155223,0.8538960853672026,1.2618874187246034,0.9673814687746922,51
2023-02,node_1647161,BQ.1.1.63,0.7798354,89,63,6,112.148,10270797,28,2023-02,USA/CA-HLX-STM-2TE3G8ZJP/2023|EPI_ISL_17085223|2023-02-06,5,3.0317646499999986,1.6094379124341003,28.81400101010101,22.018833297437503,35.22139040498717,3.187757490601867,0.941638820061323,0.7188922900606429,22.018833297437503,node_1363530,BA.2.3.20,0.74067324,node_1647155,BQ.1.1.63,0.7798354,1.0,1.0733923663883174,0.7874511388411722,0.9670588605725368,55
2023-01,node_1277583,XBB.1.5_17124,0.79158187,89,63,10,119.41,17219669,28,2023-01,Germany/IMS-10146-CVDP-9559D55E-8B5A-46F3-B32D-7EFD11D9B94D/2023|OY039851.1|2023-01-12,6,2.9719961498,1.791759469228055,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.99010587049434,0.7316274240281833,19.726039233989578,node_1277582,XBB.1.5_17124,0.78980446,node_1271787,FT.4,0.83368367,0.9494990707926425,0.89737226022857,0.987511752039785,1.219166377819388,7
2022-12,node_1380871,BR.2,0.7821102,89,64,3,121.724,12388536,37,2023-01,Australia/VIC80754/2023|EPI_ISL_16910114|2023-01-16,18,2.8982732737999983,2.8903717578961645,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,0.9899082210443677,0.7197834901649204,18.327750279320902,node_1431590,XBF,0.7821101,node_1380864,BR.2,0.77256304,1.000000127859236,0.9167681310164543,1.1510636397360943,1.0084970769891268,17
2023-01,node_1693585,BQ.1.1.23,0.77253693,83,63,6,119.41,17219669,28,2023-01,Germany/BW-RKI-I-1099428/2023|EPI_ISL_16882223|2023-01-25,10,2.9747470699999985,2.302585092994046,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,0.992833322515036,0.7336428435459627,19.726039233989578,node_1546136,BA.2,0.5794594,node_1693584,BQ.1.1.23,0.77253693,1.0,1.331405563167386,0.48230067542753363,1.009105624773145,23
2022-12,node_1626068,BQ.1.2.1,0.7503137,78,58,7,121.724,12388536,37,2023-01,SouthKorea/KDCA212395/2023|EPI_ISL_16975867|2023-01-25,9,2.975786359999999,2.1972245773362196,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,1.069691233527034,0.7777954290091693,18.327750279320902,node_1949558,BA.5.2.20,0.69174844,node_1625717,BQ.1.2.1,0.7503137,1.0,1.1101122749237502,0.7828940383186707,1.144282622439373,24
2022-11,node_1849090,BA.5.2.1,0.7727562,75,57,8,116.172,12795215,46,2023-01,Germany/IMS-10013-CVDP-033F8CFE-002B-497B-B1FF-0ED59232CB65/2023|OX951455.1|2023-01-13,12,2.954784769999999,2.4849066497880004,23.480768027210885,17.16184208067388,30.615009710163577,2.422603375272082,1.1186206170367161,0.7841672437460978,17.16184208067388,node_1628571,BQ.1.5,0.77253693,node_1311071,XBB,0.82481,0.9368899504128223,0.9397602955618529,1.1441169930065853,1.236533950259598,37
2022-11,node_1829766,BF.7,0.7323387,72,53,6,116.172,12795215,46,2023-02,Germany/IMS-10122-CVDP-E9682144-C4B0-482E-9716-EEFB72E56E06/2023|OY182560.1|2023-02-01,16,2.733945499999999,2.772588722239781,23.480768027210885,17.16184208067388,30.615009710163577,2.422603375272082,0.8969609645451937,0.6287810152994521,17.16184208067388,node_1796476,BF.11,0.7323387,node_1829764,BF.7,0.7323387,1.0,1.0,0.8969609645451937,0.8969609645451937,10
2022-12,node_1880595,BA.5.2.1,0.6919598,80,58,6,121.724,12388536,37,2023-01,Japan/PG-435848/2023|EPI_ISL_16736741|2023-01-16,8,2.6856683827,2.0794415416798357,25.13974424778761,18.327750279320902,31.412189659549473,2.413595608180351,0.8003165538504075,0.5819273242922073,18.327750279320902,node_1898059,BF.5,0.6920936,node_1880592,BA.5.2.1,0.69192386,0.9998066735482022,1.0197849575693911,0.8267428958946585,0.7428361568458797,20
2022-09,node_1461214,BA.2,0.77253693,77,58,5,102.288,25713990,75,2022-10,Norway/32113/2022|EPI_ISL_15538632|2022-10-08,44,2.8438674599999985,3.784189633918261,19.62542208588957,14.427331352903995,25.14255578280895,1.3692233537860727,1.19094015538855,0.8784837639972586,14.427331352903995,node_1461175,BA.2,0.77253693,node_1461028,BA.2,0.7703966,1.0,1.032853359973751,1.1555873949411108,1.150529236017647,16
2022-11,node_1461043,BA.2,0.7678257,83,63,3,116.172,12795215,46,2022-12,France/BRE-HMN-22122120305/2022|EPI_ISL_16296787|2022-12-05,15,2.9041436199999984,2.70805020110221,23.480768027210885,17.16184208067388,30.615009710163577,2.422603375272082,1.0633828392602,0.7454448607594374,17.16184208067388,node_1441843,BY.1.1,0.7678257,node_1461036,BA.2,0.7821102,0.9817359497421209,1.002315970067883,1.0236289673065844,1.0982225665728589,17
2023-01,node_1680573,BQ.1.22,0.77498823,84,63,6,119.41,17219669,28,2023-01,Canada/ON-PHL-23-06919/2023|EPI_ISL_16730393|2023-01-18,11,3.0587880953999984,2.3978952727983707,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.0798785098426373,0.7979638904929394,19.726039233989578,node_1046283,XBB.1.16,0.8705821,node_1680572,BQ.1.22,0.7749883,0.8901954565801432,0.8256859305007759,1.5355896847608124,1.080122827592873,70
2023-01,node_1717064,BQ.1.1.66,0.7773175,82,64,6,119.41,17219669,28,2023-01,England/BRBR-326AC2D4/2023|OX423164.1|2023-01-25,7,3.053794634999999,1.9459101490553132,26.92397165354331,19.726039233989578,32.951783083175215,2.9623059821741604,1.074499620080162,0.793989221340552,19.726039233989578,node_1643104,BQ.1.1.8,0.7773175,node_1698653,DN.1.1,0.7773175,1.0,1.018762771288105,1.0298834273661666,1.0795372353492256,10
